pss_id,player_id,season_id,team_id,games_played,avg_pts,avg_reb,avg_ast,avg_stl,avg_blk,avg_tov,avg_min,fg_pct,fg3_pct,ft_pct,avg_plus_minus,efg_pct,ts_pct,usg_pct,per,bpm
1516,3258,3,30,38,2.50,1.97,0.61,0.13,0.18,0.42,8.88,0.3667,0.2745,0.7500,-3.53,0.4444,0.4808,0.1437,10.09,-3.71
1517,3264,3,2,79,2.05,0.65,0.44,0.14,0.01,0.15,5.23,0.4161,0.3889,0.6667,1.89,0.5693,0.5746,0.1624,12.32,-2.23
1518,3277,3,19,62,5.65,4.95,1.82,0.98,0.31,0.79,19.62,0.5726,0.4154,0.7705,1.15,0.6286,0.6534,0.1145,16.82,0.68
1519,3305,3,12,70,8.94,2.01,4.00,0.90,0.09,1.44,24.24,0.4981,0.3567,0.8036,0.93,0.5565,0.5726,0.1618,12.29,0.42
1520,3310,3,12,72,12.18,3.82,1.50,0.90,0.68,0.89,27.71,0.4961,0.4192,0.7810,2.24,0.6063,0.6307,0.1605,12.71,-3.07
1521,3326,3,6,82,9.37,3.39,1.20,0.37,0.22,0.88,22.33,0.4494,0.3763,0.8500,0.38,0.5672,0.5832,0.1770,10.84,-4.66
1522,3340,3,8,74,2.51,1.69,0.43,0.20,0.51,0.36,7.79,0.4631,0.2609,0.6774,-2.27,0.4832,0.5276,0.1552,11.92,-2.23
1523,3365,3,9,7,4.29,1.43,0.43,0.14,0.29,0.29,8.23,0.5217,0.3333,0.6667,-4.43,0.5652,0.5850,0.2128,18.02,-1.06
1524,3365,3,15,9,5.67,1.56,1.78,0.33,0.00,0.56,17.34,0.4000,0.1739,1.0000,-0.22,0.4364,0.4528,0.1746,7.29,-3.52
1525,3372,3,24,77,10.77,10.87,3.91,1.05,1.04,2.27,26.99,0.5104,0.2444,0.6398,5.25,0.5279,0.5587,0.1930,22.40,6.56
1526,3375,3,12,40,2.35,0.83,0.45,0.15,0.03,0.30,4.57,0.4512,0.3056,0.8182,-0.40,0.5183,0.5412,0.2254,14.18,-0.74
1527,3375,3,28,41,6.59,2.83,1.07,0.49,0.29,1.00,12.90,0.4654,0.3474,0.8333,-4.46,0.5415,0.5733,0.2240,17.79,-0.31
1528,3394,3,3,50,7.28,4.42,2.74,0.64,0.58,1.02,24.04,0.3877,0.3660,0.6818,-0.44,0.5369,0.5438,0.1378,11.75,-0.28
1529,3394,3,24,30,8.13,5.20,2.73,0.90,0.50,0.73,25.07,0.4112,0.3758,0.6923,4.63,0.5491,0.5553,0.1400,14.68,1.48
1530,3415,3,22,82,1.30,0.98,0.24,0.11,0.09,0.20,5.26,0.3571,0.2805,0.5714,-0.85,0.4598,0.4649,0.1339,9.16,-5.36
1531,3417,3,24,68,4.07,2.26,0.94,0.71,0.35,0.53,14.12,0.4175,0.3085,0.7451,0.09,0.4879,0.5521,0.1304,11.90,-2.64
1532,3418,3,1,64,8.77,5.88,1.16,0.41,0.94,0.70,21.95,0.6110,0.3333,0.7931,-0.53,0.6425,0.6742,0.1363,18.09,-0.47
1533,3419,3,6,71,9.11,2.90,1.86,0.80,0.48,0.76,26.57,0.4896,0.3907,0.6788,0.56,0.5771,0.5988,0.1397,11.28,-3.60
1534,3439,3,28,30,11.87,5.23,4.27,1.23,0.60,2.37,24.64,0.5481,0.3380,0.8235,-6.77,0.5983,0.6440,0.1994,19.22,4.18
1535,3439,3,29,51,7.96,4.98,4.29,0.73,0.24,1.59,19.98,0.5620,0.4286,0.8421,-1.16,0.6318,0.6771,0.1561,20.14,6.81
1536,3441,3,30,61,3.39,1.39,0.57,0.44,0.08,0.34,6.45,0.4850,0.2826,0.6531,-2.26,0.5240,0.5489,0.2259,15.98,1.74
1537,3451,3,27,72,6.79,2.50,1.65,0.50,0.15,0.65,17.63,0.4792,0.3891,0.6731,-4.90,0.5911,0.6009,0.1511,12.86,-1.74
1538,3458,3,23,71,14.77,4.80,1.42,1.08,0.66,1.23,28.95,0.4408,0.3108,0.7500,-0.35,0.4983,0.5352,0.2265,13.70,-2.14
1539,3526,3,10,59,9.03,3.81,6.66,1.19,0.10,1.29,25.95,0.4411,0.3714,0.8269,1.86,0.5246,0.5440,0.1572,17.51,9.09
1540,3536,3,17,50,5.82,1.24,2.18,0.44,0.06,0.62,14.04,0.4550,0.3969,0.8409,-0.28,0.5721,0.6028,0.1649,12.71,0.97
1541,3536,3,23,32,8.97,1.72,3.00,0.63,0.25,1.09,18.83,0.4131,0.3824,0.9130,0.09,0.5135,0.5332,0.2241,12.88,1.82
1542,3542,3,10,51,4.71,2.22,0.94,0.76,0.35,0.53,13.32,0.5628,0.3636,0.6087,1.63,0.6175,0.6214,0.1362,13.70,-1.55
1543,3560,3,15,9,5.33,4.11,0.22,0.67,0.44,0.56,13.50,0.5143,0.3846,0.7000,1.00,0.5857,0.6091,0.1534,18.06,-1.45
1544,3596,3,5,60,1.48,0.60,0.22,0.12,0.12,0.17,5.38,0.4156,0.3158,0.6842,-0.07,0.4935,0.5213,0.1301,5.81,-7.21
1545,3599,3,8,55,0.76,0.25,0.38,0.07,0.00,0.16,2.21,0.4286,0.3600,0.7500,-0.02,0.5571,0.5713,0.1646,10.91,-0.02
1546,3613,3,15,21,12.90,3.19,4.67,1.71,0.48,2.67,25.09,0.4926,0.4167,0.7455,-3.43,0.5665,0.5964,0.2315,16.80,3.62
1547,3620,3,13,57,4.28,4.11,0.96,0.25,0.30,0.63,11.83,0.5686,0.0000,0.7071,0.19,0.5686,0.6207,0.1536,19.48,1.14
1548,3624,3,10,79,8.63,5.41,3.46,0.77,0.18,1.11,24.91,0.4539,0.3846,0.6329,3.34,0.5293,0.5398,0.1554,15.90,2.42
1549,3625,3,28,50,11.10,8.58,2.54,0.70,1.52,1.54,26.38,0.6561,,0.5514,-0.34,0.6561,0.6528,0.1625,22.07,3.54
1550,3627,3,4,20,6.70,3.95,1.50,0.70,0.60,0.80,17.26,0.4286,0.3636,0.7568,-2.00,0.5048,0.5524,0.1844,17.18,1.21
1551,3627,3,21,38,0.32,0.26,0.13,0.03,0.03,0.08,1.59,0.2500,0.1818,0.5000,-0.89,0.3125,0.3378,0.1504,4.63,-5.21
1552,3637,3,30,82,16.54,2.59,4.18,1.05,0.30,2.29,28.60,0.4132,0.3262,0.8767,-6.73,0.4907,0.5287,0.2650,12.96,0.72
1553,3644,3,28,29,3.97,2.83,2.07,0.69,0.69,0.72,12.41,0.3846,0.3333,0.8333,-2.48,0.4808,0.5138,0.1598,16.83,6.22
1554,3647,3,6,71,4.01,1.54,1.66,0.30,0.21,0.63,9.15,0.5088,0.3529,0.7321,-0.35,0.5351,0.5640,0.2029,18.27,4.59
1555,3649,3,8,82,16.54,6.89,1.49,0.51,0.65,1.12,31.27,0.4838,0.3971,0.8364,5.76,0.5857,0.6014,0.2091,17.91,-1.06
1556,3650,3,28,42,0.93,0.69,0.19,0.12,0.12,0.05,4.14,0.4242,0.3478,1.0000,0.52,0.5455,0.5682,0.0897,9.11,-4.27
1557,3651,3,17,82,13.78,7.40,1.27,0.83,0.41,1.11,24.50,0.5076,0.4065,0.7903,-0.06,0.5621,0.5809,0.2296,20.58,1.30
1558,3653,3,2,58,19.74,7.05,1.98,0.72,1.91,1.53,29.13,0.5160,0.3754,0.8576,7.19,0.5891,0.6470,0.2533,24.35,3.58
1559,3658,3,29,25,2.12,1.72,0.24,0.16,0.24,0.20,7.45,0.4750,0.4286,0.7500,-1.12,0.5875,0.6089,0.1119,13.16,-3.78
1560,3662,3,7,79,2.63,2.71,1.06,0.33,0.25,0.41,10.58,0.6792,0.3333,0.7079,0.04,0.6840,0.7165,0.0912,14.91,-0.05
1561,3666,3,13,79,13.37,2.47,1.04,0.54,0.28,0.84,25.20,0.4857,0.4349,0.8314,2.68,0.5944,0.6258,0.2018,13.63,-4.44
1562,3673,3,29,15,0.80,1.13,1.07,0.13,0.07,0.13,4.74,0.3158,0.0000,,1.53,0.3158,0.3158,0.1254,14.54,8.03
1563,3684,3,14,79,8.82,2.91,1.51,0.73,0.44,0.92,26.69,0.4423,0.3961,0.7353,-1.49,0.5656,0.5790,0.1389,9.69,-5.19
1564,3688,3,2,82,9.60,3.23,3.43,0.48,0.07,0.74,22.26,0.4677,0.3848,0.8214,5.48,0.5835,0.5965,0.1730,16.40,2.96
1565,3691,3,7,64,1.89,1.23,0.34,0.11,0.06,0.13,5.25,0.3846,0.2889,0.6829,-1.34,0.4471,0.4957,0.1652,13.87,-1.01
1566,3704,3,22,21,1.90,0.95,0.86,0.33,0.24,0.33,7.83,0.3684,0.1765,0.7500,-0.43,0.4079,0.4621,0.1361,8.94,-1.76
1567,3705,3,2,49,3.14,2.49,0.41,0.27,0.43,0.27,6.80,0.6442,,0.7143,2.76,0.6442,0.6620,0.1688,23.42,4.13
1568,3707,3,20,31,14.52,2.48,2.39,0.52,0.10,1.00,23.23,0.4537,0.3951,0.8723,3.90,0.5493,0.5978,0.2408,17.07,0.39
1569,3707,3,28,38,18.58,4.79,6.76,0.89,0.18,1.84,33.29,0.4222,0.3948,0.8411,-4.08,0.5179,0.5644,0.2370,19.27,6.89
1570,3710,3,10,57,2.88,1.26,0.63,0.11,0.04,0.30,6.92,0.3972,0.3636,0.6897,0.30,0.5106,0.5333,0.1842,11.36,-1.92
1571,3731,3,28,9,5.22,2.44,0.89,0.78,0.00,0.78,13.44,0.4390,0.2727,0.8333,-3.11,0.5122,0.5385,0.1816,12.41,-2.95
1572,3735,3,20,50,22.04,8.46,4.58,0.50,0.24,3.18,32.60,0.4725,0.3115,0.7815,4.36,0.5179,0.5687,0.2977,21.92,3.58
1573,3758,3,25,71,8.69,3.52,0.94,0.46,0.54,0.73,17.10,0.4609,0.3592,0.7419,-2.65,0.5491,0.5714,0.2089,14.54,-1.28
1574,3759,3,14,82,15.85,4.29,5.49,0.80,0.30,2.12,32.06,0.4862,0.3667,0.8529,-0.50,0.5681,0.6134,0.2036,17.90,3.10
1575,3765,3,14,59,4.41,1.68,0.81,0.80,0.24,0.53,16.68,0.3889,0.3364,0.7593,-0.85,0.4679,0.5043,0.1274,7.86,-5.70
1576,3772,3,23,82,7.32,5.95,1.33,0.82,1.02,0.82,19.38,0.5396,0.3684,0.7176,1.17,0.5615,0.5798,0.1597,18.46,2.05
1577,3787,3,18,81,13.46,5.22,1.31,0.78,0.90,1.37,24.25,0.4771,0.4142,0.7365,3.06,0.5764,0.5949,0.2327,17.72,-0.55
1578,3802,3,9,26,3.19,1.27,0.54,0.12,0.50,0.27,9.43,0.5000,0.3871,0.6250,-1.50,0.5909,0.5970,0.1346,10.77,-3.67
1579,3809,3,4,70,9.31,7.70,0.77,0.37,1.06,1.04,25.12,0.6915,0.0000,0.7374,-6.13,0.6915,0.7169,0.1334,18.80,-2.06
1580,3814,3,16,46,9.24,2.63,2.28,0.52,0.30,0.78,23.98,0.4438,0.3474,0.9444,-2.33,0.5389,0.5731,0.1648,11.96,-2.12
1581,3871,3,16,69,12.68,2.51,2.78,0.67,0.23,1.38,27.61,0.4504,0.3953,0.8889,0.55,0.5889,0.6122,0.1902,12.09,-2.52
1582,3878,3,10,43,0.72,0.14,0.12,0.02,0.07,0.05,1.88,0.3333,0.1176,0.6364,0.63,0.3636,0.4096,0.2113,6.50,-4.15
1583,3881,3,20,33,5.24,7.97,0.55,1.12,1.06,0.76,23.26,0.5748,,0.4091,0.39,0.5748,0.5543,0.1027,16.83,-1.09
1584,3884,3,16,68,1.46,1.24,0.50,0.10,0.12,0.26,4.47,0.5000,0.5333,0.7600,0.18,0.5556,0.5964,0.1498,15.93,0.81
1585,3890,3,19,68,1.69,1.12,0.31,0.15,0.06,0.24,4.91,0.4737,0.3333,0.7500,-0.32,0.5421,0.5635,0.1552,13.84,-2.72
1586,3898,3,15,51,7.90,3.92,1.49,0.49,0.22,1.06,21.85,0.4016,0.3013,0.6866,-4.16,0.4624,0.4850,0.1822,10.91,-3.61
1587,3898,3,24,30,0.73,0.37,0.13,0.07,0.00,0.10,2.10,0.4348,0.1250,1.0000,-0.43,0.4565,0.4693,0.1831,10.41,-4.15
1588,3913,3,30,17,2.41,0.65,0.65,0.47,0.18,0.41,3.88,0.5200,0.6667,0.7647,3.35,0.5600,0.6312,0.2517,24.18,8.07
1589,3918,3,15,40,4.78,1.13,1.95,0.20,0.05,0.78,9.99,0.4606,0.3659,0.8889,-0.83,0.5061,0.5399,0.2281,15.67,3.01
1590,3944,3,4,31,22.45,3.77,6.39,1.03,0.39,2.10,34.37,0.4590,0.3578,0.8450,-9.42,0.5346,0.5745,0.2759,20.45,6.19
1591,3944,3,16,31,16.42,4.19,4.65,1.00,0.29,1.32,31.46,0.4232,0.3708,0.9130,0.00,0.4967,0.5309,0.2429,16.65,3.62
1592,3958,3,25,63,2.46,1.46,0.98,0.19,0.05,0.49,10.05,0.3354,0.3590,0.7600,-1.97,0.4224,0.4506,0.1380,6.93,-4.43
1593,3966,3,14,80,17.11,2.95,6.03,0.86,0.45,1.95,31.05,0.4556,0.4147,0.8281,2.30,0.5602,0.5878,0.2309,17.72,4.95
1594,3971,3,19,45,3.38,0.89,0.40,0.13,0.02,0.42,8.68,0.4336,0.4505,0.9286,0.29,0.6150,0.6378,0.1559,8.96,-7.41
1595,3973,3,26,82,19.43,13.66,8.21,0.90,0.59,3.32,35.71,0.5936,0.3793,0.7036,0.84,0.6091,0.6369,0.2236,29.40,12.01
1596,3983,3,29,80,2.21,1.28,0.24,0.06,0.09,0.35,5.05,0.3797,0.2031,0.7857,-0.64,0.4209,0.4846,0.2193,12.51,-3.99
1597,3990,3,11,34,0.59,0.38,0.09,0.03,0.06,0.00,1.77,0.6429,0.0000,1.0000,-0.38,0.6429,0.6720,0.1060,16.57,-0.98
1598,4000,3,5,22,1.64,1.64,0.00,0.05,0.00,0.23,2.99,0.5185,,0.6667,1.55,0.5185,0.5576,0.2436,25.30,0.08
1599,4003,3,10,42,1.95,1.17,0.33,0.10,0.05,0.17,4.57,0.5091,0.3704,0.9412,0.38,0.6000,0.6562,0.1542,16.78,-0.55
1600,4006,3,10,74,5.77,3.41,1.74,0.38,0.14,0.86,13.05,0.4535,0.3533,0.8462,-0.62,0.5420,0.5812,0.1887,17.73,2.68
1601,4008,3,21,40,0.85,0.90,0.05,0.00,0.18,0.08,2.45,0.5789,0.3333,0.6667,0.03,0.6316,0.6641,0.1277,16.83,-1.15
1602,4011,3,9,78,7.51,1.60,3.03,0.56,0.15,1.15,17.32,0.4277,0.3750,0.8788,-3.21,0.5156,0.5415,0.1996,13.10,1.75
1603,4045,3,22,47,0.55,0.36,0.15,0.02,0.00,0.11,1.79,0.3846,0.3750,0.0000,-0.28,0.5000,0.4836,0.1671,8.22,-4.65
1604,4049,3,3,31,13.68,3.29,5.65,0.55,0.29,2.26,29.91,0.4239,0.4122,0.7969,-3.10,0.5068,0.5351,0.2257,14.13,2.39
1605,4049,3,28,51,13.69,2.75,6.14,0.90,0.16,1.63,30.55,0.4419,0.3500,0.8523,-0.59,0.5107,0.5588,0.1959,15.38,4.27
1606,4067,3,19,9,1.56,0.78,0.56,0.22,0.11,0.00,6.11,0.3077,0.5000,0.8333,3.11,0.3462,0.4476,0.1226,9.75,-0.80
1607,4087,3,11,63,21.13,9.35,4.95,1.21,0.73,2.57,32.47,0.5367,0.2973,0.6932,0.78,0.5535,0.5854,0.2713,24.90,7.23
1608,4088,3,29,46,5.24,2.22,1.20,0.28,0.13,1.02,12.70,0.3899,0.2957,0.9024,-3.76,0.4679,0.5105,0.2047,11.34,-3.35
1609,4093,3,29,78,18.69,2.63,4.91,0.79,0.23,2.12,26.60,0.4875,0.3938,0.8595,-1.83,0.5491,0.6071,0.2768,20.79,5.00
1610,4100,3,30,49,6.67,1.27,1.10,0.51,0.20,0.61,14.82,0.4307,0.3376,0.8261,-3.04,0.5274,0.5557,0.1873,10.08,-3.55
1611,4107,3,3,71,5.85,5.48,1.20,0.34,0.62,0.99,12.97,0.5714,0.2667,0.6098,0.90,0.5782,0.5961,0.1972,22.78,4.16
1612,4108,3,25,51,10.00,3.14,1.84,0.55,0.24,1.41,20.76,0.4055,0.3333,0.8235,-4.82,0.4747,0.5243,0.2245,12.26,-2.52
1613,4121,3,12,77,3.27,1.16,0.69,0.43,0.03,0.19,10.57,0.3930,0.3141,0.8846,0.90,0.5000,0.5240,0.1322,7.86,-4.20
1614,4137,3,12,41,21.27,7.78,3.71,0.76,0.37,1.41,31.80,0.5494,0.3861,0.6994,2.54,0.5795,0.6021,0.2559,24.06,5.22
1615,4137,3,28,40,21.63,6.15,4.75,0.80,0.25,2.08,33.86,0.5217,0.3172,0.7578,0.23,0.5586,0.5998,0.2545,21.66,3.96
1616,4152,3,3,16,5.75,7.44,5.38,0.75,0.56,1.69,22.44,0.5811,,0.4000,-2.38,0.5811,0.5707,0.1303,21.12,9.60
1617,4158,3,28,4,5.00,1.75,3.00,1.50,0.50,0.25,16.88,0.4286,0.2500,,-7.75,0.4762,0.4762,0.1441,14.81,7.04
1618,4162,3,25,51,20.37,3.27,5.00,0.45,0.10,2.47,31.02,0.4301,0.3852,0.9157,-6.47,0.5233,0.5676,0.2808,17.02,2.17
1619,4167,3,15,9,4.67,2.22,2.78,0.78,0.33,1.11,17.92,0.3148,0.2941,0.7500,-3.22,0.3611,0.3766,0.1722,8.24,0.23
1620,4174,3,20,76,1.21,1.93,0.33,0.11,0.25,0.21,7.69,0.6909,,0.6667,-0.13,0.6909,0.7016,0.0608,12.34,-4.53
1621,4205,3,15,20,14.45,2.65,4.30,2.05,0.25,3.10,30.24,0.4304,0.3134,0.7679,-1.00,0.5190,0.5523,0.2274,12.44,-0.78
1622,4226,3,16,15,2.60,0.93,0.93,0.60,0.20,0.33,8.73,0.4545,0.4118,1.0000,-2.87,0.5606,0.5756,0.1328,11.57,-0.49
1623,4232,3,4,46,3.02,1.65,3.15,0.37,0.09,1.02,16.11,0.4177,0.5000,0.7500,-6.09,0.4304,0.4350,0.1225,8.96,0.12
1624,4235,3,12,68,8.84,4.96,0.93,0.25,0.56,0.65,15.39,0.5924,0.4236,0.6923,-0.19,0.6696,0.6818,0.1957,23.48,2.48
1625,4261,3,23,29,1.79,0.14,0.41,0.28,0.00,0.24,2.92,0.3913,0.3714,0.6000,-0.24,0.5326,0.5394,0.2838,13.07,1.90
1626,4268,3,3,70,5.27,2.34,2.90,0.97,0.17,0.97,15.12,0.4349,0.2936,0.7414,-0.51,0.4822,0.5075,0.1773,13.98,4.67
1627,4269,3,11,79,13.22,7.80,1.53,0.66,0.77,1.13,30.68,0.4538,0.3632,0.8108,-1.06,0.5366,0.5709,0.1771,16.13,-1.17
1628,4270,3,4,72,4.19,1.00,0.82,0.14,0.10,0.54,10.12,0.3910,0.4315,0.8667,-2.69,0.5000,0.5108,0.2036,8.47,-4.80
1629,4282,3,27,74,11.64,6.43,3.36,0.84,0.54,1.89,29.64,0.4381,0.3084,0.7708,-4.65,0.4832,0.5129,0.1892,14.60,0.30
1630,4312,3,2,23,1.52,0.87,0.39,0.48,0.17,0.35,5.63,0.4333,0.1818,0.8750,1.65,0.4667,0.5221,0.1429,9.72,-3.02
1631,4312,3,23,41,3.12,1.41,0.85,0.61,0.27,0.63,9.20,0.3898,0.2162,0.8235,-1.61,0.4237,0.4813,0.1793,9.81,-1.89
1632,4339,3,2,49,1.08,0.63,0.16,0.12,0.10,0.18,2.49,0.4667,0.3750,0.7273,0.20,0.5000,0.5317,0.2088,15.46,-0.68
1633,4339,3,15,28,7.82,3.43,0.71,0.61,0.61,0.54,15.61,0.4462,0.2895,0.7907,-0.04,0.4744,0.5119,0.2271,16.64,0.18
1634,4344,3,9,56,8.98,5.45,1.30,0.30,0.68,1.18,25.40,0.4869,0.3829,0.7529,-2.38,0.5746,0.5997,0.1457,13.71,-3.79
1635,4372,3,8,67,3.39,0.91,0.70,0.25,0.10,0.34,8.14,0.3694,0.2971,0.7097,-1.54,0.4617,0.4817,0.2079,8.72,-2.73
1636,4382,3,6,70,12.19,4.83,4.04,0.91,0.41,1.60,31.99,0.4176,0.3507,0.7938,3.63,0.5330,0.5534,0.1733,13.11,0.14
1637,4386,3,22,76,12.41,3.01,2.70,1.39,0.62,1.74,26.64,0.4706,0.3974,0.7564,0.59,0.5777,0.6024,0.1987,13.59,-1.09
1638,4405,3,16,43,0.98,0.16,0.12,0.02,0.02,0.19,2.02,0.3947,0.3333,1.0000,-0.47,0.5263,0.5401,0.2445,8.33,-8.10
1639,4422,3,11,73,3.63,2.70,0.88,0.58,0.21,0.51,14.13,0.4716,0.2987,0.6667,1.07,0.5218,0.5383,0.1169,9.43,-3.91
1640,4424,3,2,75,26.49,8.01,4.85,1.00,0.57,2.51,35.27,0.4712,0.3760,0.8330,8.11,0.5515,0.6041,0.3042,25.36,6.28
1641,4440,3,5,75,0.61,0.49,0.13,0.07,0.03,0.09,2.50,0.5128,0.2222,0.8000,0.21,0.5385,0.5583,0.1136,10.38,-5.02
1642,4449,3,28,80,1.10,0.56,0.35,0.15,0.04,0.18,3.61,0.3718,0.3000,0.8182,-0.99,0.4487,0.5018,0.1510,9.94,-2.32
1643,4456,3,5,74,2.43,1.53,1.09,0.36,0.24,0.43,9.20,0.4395,0.2297,0.5814,0.49,0.4936,0.5116,0.1348,10.64,-0.60
1644,4463,3,13,70,5.34,3.49,0.87,0.30,0.73,0.60,14.38,0.5363,0.3714,0.7600,0.89,0.5813,0.6013,0.1556,15.19,-1.10
1645,4473,3,3,75,19.76,2.85,2.56,0.60,0.21,1.65,27.67,0.4420,0.3636,0.8563,-2.68,0.5025,0.5542,0.3077,16.64,-0.24
1646,4495,3,11,62,9.55,6.60,2.63,1.26,0.61,1.45,22.39,0.5359,0.1379,0.6839,0.73,0.5448,0.5757,0.1840,20.37,4.14
1647,4496,3,9,65,8.55,6.18,1.85,1.05,0.91,1.29,24.34,0.4833,0.1858,0.5966,-3.55,0.5052,0.5222,0.1653,14.74,-0.15
1648,4509,3,10,79,17.41,3.22,2.23,0.63,0.44,1.48,28.91,0.4325,0.3873,0.9270,0.09,0.5508,0.5761,0.2433,15.07,-1.57
1649,4515,3,6,62,2.60,2.81,0.82,0.19,0.23,0.47,8.86,0.6134,0.0000,0.2885,-0.21,0.6134,0.5674,0.1367,16.42,0.40
1650,4516,3,4,82,2.43,1.78,0.35,0.13,0.33,0.18,9.52,0.4372,0.3457,0.5500,-0.60,0.5137,0.5188,0.1180,10.16,-4.62
1651,4526,3,25,77,4.60,1.77,1.17,1.47,0.64,0.52,19.32,0.3975,0.3463,0.7586,-3.01,0.5237,0.5368,0.1063,9.61,-3.11
1652,4531,3,2,25,3.20,2.16,0.80,0.36,0.36,0.20,10.97,0.5152,0.2857,0.5714,1.68,0.5758,0.5790,0.1214,14.92,-0.46
1653,4531,3,15,39,5.23,4.03,1.46,1.08,0.90,0.74,17.95,0.4085,0.2264,0.4186,-2.62,0.4366,0.4398,0.1608,13.24,1.00
1654,4554,3,12,82,10.28,3.90,1.56,0.57,0.52,0.84,21.10,0.5734,0.4032,0.7700,1.72,0.6615,0.6766,0.1686,18.16,-0.39
1655,4558,3,26,17,0.41,0.82,0.24,0.06,0.06,0.12,3.09,0.2500,0.2500,,-0.53,0.2917,0.2917,0.1140,3.28,-4.28
1656,4566,3,18,62,21.76,8.31,3.05,0.69,0.66,2.85,32.67,0.5037,0.4159,0.8733,5.18,0.5752,0.6248,0.2760,21.57,1.28
1657,4575,3,28,78,12.49,2.41,1.53,0.99,0.13,0.60,25.56,0.4262,0.3929,0.7708,-2.49,0.5313,0.5477,0.2016,12.61,-2.49
1658,4591,3,13,76,0.61,0.93,0.21,0.17,0.07,0.08,5.52,0.3556,0.3667,1.0000,-0.68,0.4778,0.4965,0.0552,5.83,-6.90
1659,4591,3,23,3,2.00,4.67,0.00,1.00,0.67,0.67,22.13,0.4000,0.4000,,9.33,0.6000,0.6000,0.0466,5.71,-8.61
1660,4606,3,12,78,16.83,6.83,1.28,0.50,1.85,1.40,26.62,0.5237,0.3580,0.7729,2.82,0.5875,0.6261,0.2351,21.96,1.72
1661,4623,3,9,45,2.82,1.13,0.24,0.18,0.16,0.31,6.83,0.4405,0.4528,0.9063,-1.67,0.5833,0.6474,0.1562,11.40,-5.26
1662,4630,3,19,82,12.22,8.79,2.11,0.40,0.83,1.35,23.48,0.5591,0.3083,0.7854,1.93,0.5848,0.6191,0.2092,23.84,4.19
1663,4642,3,11,73,17.40,3.81,8.07,1.38,0.81,1.73,36.77,0.4155,0.3874,0.8603,2.51,0.5270,0.5676,0.1988,17.70,7.60
1664,4645,3,14,33,4.55,4.18,1.09,1.09,0.15,0.85,17.62,0.5175,0.2963,0.6667,1.30,0.5526,0.5776,0.1159,13.86,-2.35
1665,4654,3,27,69,19.17,3.78,4.01,1.06,0.33,1.57,32.58,0.4716,0.3722,0.8010,-4.22,0.5502,0.5780,0.2360,18.39,2.21
1666,4665,3,26,53,4.25,1.81,0.36,0.38,0.13,0.23,9.65,0.4398,0.3750,0.8000,0.04,0.5576,0.5693,0.1756,13.80,-2.36
1667,4669,3,14,13,2.62,0.69,1.62,0.69,0.00,0.38,16.73,0.3061,0.1071,0.5000,2.38,0.3367,0.3408,0.1092,2.31,-5.66
1668,4686,3,30,12,7.08,3.00,1.08,0.42,0.58,0.83,12.78,0.4328,0.2778,0.7727,2.67,0.5075,0.5543,0.2416,15.24,1.05
1669,4687,3,5,77,17.79,10.40,3.30,0.65,0.78,1.56,33.89,0.4839,0.2939,0.8217,-2.34,0.5219,0.5403,0.2352,20.99,3.82
1670,4688,3,6,57,5.11,3.82,0.75,0.70,0.44,0.35,19.44,0.4138,0.3911,0.7692,3.11,0.5841,0.5977,0.1049,11.36,-3.69
1671,4695,3,22,72,19.74,5.29,3.74,1.06,0.39,1.90,32.47,0.4818,0.2814,0.8495,2.83,0.5246,0.5747,0.2585,18.88,2.09
1672,4697,3,22,82,10.59,4.23,1.17,0.48,0.26,1.18,17.25,0.6014,0.3304,0.8137,1.13,0.6359,0.6763,0.2302,21.37,-0.23
1673,4711,3,25,73,8.74,6.96,0.97,0.58,0.30,0.90,23.30,0.4597,0.2950,0.7544,-4.63,0.5000,0.5460,0.1641,15.17,-2.02
1674,4712,3,12,72,1.67,0.88,0.56,0.21,0.15,0.24,4.73,0.4091,0.4000,0.8889,0.26,0.5091,0.5265,0.1616,13.93,1.39
1675,4720,3,3,68,8.31,1.87,1.09,0.47,0.29,0.75,14.87,0.4228,0.3838,0.7627,0.07,0.5285,0.5454,0.2472,13.83,-1.49
1676,4723,3,21,82,6.84,2.28,1.46,0.93,0.45,0.55,20.63,0.4910,0.4188,0.7838,1.55,0.6018,0.6121,0.1299,11.78,-2.73
1677,4733,3,2,25,0.60,0.80,0.20,0.20,0.04,0.12,3.34,0.4000,0.2222,0.5000,1.88,0.4667,0.4723,0.0985,9.32,-3.10
1678,4757,3,18,20,2.05,1.10,0.45,0.20,0.05,0.20,6.23,0.4390,0.1538,0.7500,2.55,0.4634,0.4794,0.1679,10.66,-2.70
1679,4770,3,4,45,13.33,5.16,2.16,0.84,0.71,1.47,28.57,0.4460,0.3238,0.7128,-6.42,0.5236,0.5451,0.2089,14.13,-1.27
1680,4770,3,7,29,11.69,6.17,1.52,1.17,0.93,1.03,32.24,0.4205,0.3136,0.6275,5.38,0.5083,0.5224,0.1640,13.00,-2.39
1681,4775,3,17,29,0.48,0.17,0.17,0.10,0.00,0.07,1.93,0.3000,0.3333,,-0.45,0.3500,0.3500,0.1720,6.14,-3.54
1682,4776,3,15,11,1.18,0.82,0.45,0.27,0.00,0.27,7.48,0.3158,0.1000,0.0000,-2.73,0.3421,0.3270,0.1229,3.40,-7.32
